OrderID,CustomerID,DeliveryAddress,Latitude,Longitude,OrderTimestamp,OrderStatus,DriverID,RestaurantID,LocationID,DistanceKM,DeliveryHours,Timetakentodeliver,DeliveryTime
337,75,"37737 Debra Canyon Suite 415
Port Ralph, HI 40077",40.783756,-73.980581,25/08/2023 09:31,Pending,16,14,36,8.166796129,0.272226538,,
338,487,"723 Audrey Coves Suite 146
Sharonchester, IA 85433",40.775149,-73.999355,19/08/2023 20:58,Delivered,49,5,83,6.946501143,0.231550038,12:20.6,19/08/2023 21:12
339,204,"021 Williams Neck
South Kiaraburgh, MH 82993",40.778671,-73.980349,17/08/2023 15:31,Pending,29,10,9,7.628976093,0.254299203,,
340,146,"14571 Rice Union Apt. 532
New Claudiatown, OH 63292",40.710777,-73.996686,02/09/2023 06:44,Delivered,31,6,60,0.818472857,0.027282429,46:18.2,02/09/2023 06:46
341,380,"36935 Christina Trafficway Apt. 379
Donnaborough, OR 23792",40.750948,-73.993981,24/08/2023 16:56,Pending,19,13,2,4.356257116,0.145208571,,
342,284,"527 Sanchez Point
Lake Susanton, GA 94875",40.702173,-73.998578,23/08/2023 19:07,Pending,28,7,1,1.336429541,0.044547651,,
343,8,"USS Strickland
FPO AA 35246",40.72832,-74.001342,05/09/2023 09:33,Delivered,37,13,86,1.767835424,0.058927847,36:34.1,05/09/2023 09:36
344,114,"9163 Wesley Plain
Ryanville, MS 67623",40.708244,-73.994632,09/09/2023 18:12,Pending,39,11,98,1.085709106,0.036190304,,
345,165,"PSC 1685, Box 7704
APO AA 53941",40.739639,-73.98848,28/08/2023 00:51,Delivered,42,9,7,3.327728022,0.110924267,58:07.3,28/08/2023 00:58
346,351,"Unit 6469 Box 0389
DPO AE 71933",40.786526,-74.001021,21/08/2023 09:16,Delivered,17,6,41,8.197994845,0.273266495,33:17.8,21/08/2023 09:33
347,440,"116 Austin Manor Suite 778
Nguyenhaven, MN 39714",40.708823,-73.984122,06/09/2023 15:06,Pending,24,5,60,1.900750523,0.063358351,,
348,35,"269 Goodman Views
Chadtown, PA 68343",40.720295,-73.996939,07/09/2023 15:21,Pending,18,17,38,1.130879467,0.037695982,,
349,1,"99607 Casey Glen Apt. 626
Port Gregory, OR 88833",40.77607,-73.986745,26/08/2023 20:24,Delivered,32,11,30,7.211821677,0.240394056,39:10.4,26/08/2023 20:39
350,354,"45836 Larsen Ville Apt. 576
Smithborough, TN 76327",40.725135,-73.990295,25/08/2023 16:28,Pending,42,13,45,1.907111387,0.06357038,,
351,52,"83397 Elliott Pike
Port Josephton, MI 79484",40.765462,-73.998098,22/08/2023 19:39,Pending,38,3,37,5.886021043,0.196200701,,
352,115,"700 Castillo Plains Suite 132
East Brianstad, PR 80253",40.792997,-73.990287,07/09/2023 11:17,Delivered,38,12,45,9.004120065,0.300137335,35:37.5,07/09/2023 11:35
353,70,"3352 Oneill Cliff Apt. 886
Lake Wendy, DE 68786",40.779865,-73.995336,21/08/2023 01:12,Pending,11,6,24,7.50176309,0.25005877,,
354,432,"727 Robinson Path Apt. 735
Walkerfort, LA 93147",40.763859,-73.997079,30/08/2023 11:35,Pending,31,17,32,5.719895136,0.190663171,,
355,427,"58120 Webb Isle
Wrightmouth, TN 44735",40.792952,-73.98524,03/09/2023 07:51,Pending,11,13,32,9.071822811,0.302394094,,
356,84,"1629 Griffin Stream
Copelandside, MI 21636",40.792965,-73.988209,03/09/2023 19:56,Pending,15,8,40,9.028145183,0.300938173,,
357,62,"Unit 0689 Box 0280
DPO AP 16801",40.707095,-73.99082,01/09/2023 03:03,Pending,31,8,63,1.430671242,0.047689041,,
358,205,"190 Mark Isle
Lake Oscar, GU 19793",40.784351,-73.993878,01/09/2023 17:22,Pending,5,14,85,8.011351376,0.267045046,,
359,159,"51081 Stephanie Divide Apt. 193
Lake Melissaburgh, CT 33808",40.735592,-74.000951,21/08/2023 12:04,Delivered,27,19,7,2.566712993,0.0855571,09:10.0,21/08/2023 12:09
360,121,"8156 Bruce Fields Suite 218
Wendychester, OR 61915",40.719859,-73.980697,22/08/2023 03:19,Pending,14,6,46,2.277150833,0.075905028,,
361,406,"3316 Allen Village Suite 080
Wendyhaven, MA 93713",40.700798,-73.985289,27/08/2023 09:48,Pending,26,13,53,2.199917735,0.073330591,,
362,327,"043 Michael Meadows Suite 487
New John, CT 76193",40.790805,-73.980578,26/08/2023 18:04,Delivered,9,17,96,8.924464043,0.297482135,22:10.9,26/08/2023 18:22
363,351,"832 Laura Key
Theresachester, TN 96793",40.788353,-73.982356,13/09/2023 13:15,Pending,7,17,71,8.624426963,0.287480899,,
364,120,"99449 Welch Unions Suite 435
South Deborahchester, LA 23024",40.709961,-73.98214,07/09/2023 00:02,Pending,22,3,1,2.040696508,0.068023217,,
365,215,"016 Rangel Isle
Markport, NM 16717",40.775245,-73.999198,12/09/2023 15:16,Pending,40,3,62,6.958209331,0.231940311,,
366,415,"46918 Mullins Branch Apt. 359
Josephhaven, KY 68012",40.739499,-73.984993,25/08/2023 10:10,Delivered,21,17,60,3.455458892,0.115181963,17:39.7,25/08/2023 10:17
367,300,"849 Michele Mountain Apt. 152
Kathleenshire, SD 56699",40.697863,-73.999092,26/08/2023 00:03,Pending,10,6,35,1.758460327,0.058615344,,
368,327,"35857 Palmer Field Suite 783
Michaelland, OK 55956",40.758937,-73.987947,19/08/2023 12:11,Pending,22,4,76,5.345584209,0.17818614,,
369,235,"62766 Goodwin Summit
Thomasshire, OR 29805",40.70916,-73.984672,27/08/2023 13:21,Delivered,27,12,81,1.847024151,0.061567472,25:24.6,27/08/2023 13:25
370,164,"9717 Alison Square Suite 275
Lake Christinaborough, DC 44097",40.721791,-73.98073,22/08/2023 06:57,Pending,10,4,26,2.357065947,0.078568865,,
371,128,"094 Jeremy Springs Apt. 722
Brandyville, MI 74152",40.743261,-73.987146,23/08/2023 20:18,Pending,5,7,86,3.738891924,0.124629731,,
372,104,"343 Roberts Extensions
North Justin, NE 12521",40.750536,-73.9806,12/09/2023 15:27,Pending,39,12,23,4.707919916,0.156930664,,
373,349,"378 Osborne Lake Suite 457
Stevenberg, KY 10081",40.758212,-73.998851,22/08/2023 17:19,Pending,14,18,41,5.078975944,0.169299198,,
374,126,"165 Moore Parkways Apt. 360
West Christina, VA 78732",40.787455,-73.998197,17/08/2023 03:53,Pending,3,9,80,8.316518206,0.277217274,,
375,52,"382 Garrett Inlet
Lanehaven, MO 24694",40.724806,-73.993834,13/09/2023 12:22,Pending,14,3,15,1.683503227,0.056116774,,
376,243,"78651 John Lake
Katelynton, ID 24254",40.698993,-73.99444,13/09/2023 21:06,Pending,11,19,73,1.818018959,0.060600632,,
377,120,"USS Gonzalez
FPO AA 63958",40.748619,-73.988181,05/09/2023 03:31,Pending,13,3,78,4.252954977,0.141765166,,
378,138,"6131 Navarro Tunnel
North Samuelfort, LA 84139",40.760291,-73.98561,20/08/2023 17:17,Pending,30,14,76,5.547935524,0.184931184,,
379,493,"738 Perry Brooks
Michelleton, MD 33376",40.723401,-73.997455,17/08/2023 12:01,Pending,9,16,55,1.380987674,0.046032922,,
380,161,"5813 Nathan Mountains
Lanemouth, OH 13858",40.768827,-73.986105,21/08/2023 00:42,Delivered,45,19,12,6.444670951,0.214822365,55:37.4,21/08/2023 00:55
381,272,"78025 Moody Well Apt. 317
Lake Stephanieville, SD 27368",40.753269,-73.988487,06/09/2023 03:33,Pending,29,13,73,4.731269737,0.157708991,,
382,348,"014 Mary Forks
South Geraldfurt, WI 57879",40.734482,-74.002298,26/08/2023 12:21,Delivered,36,10,10,2.427984146,0.080932805,26:15.4,26/08/2023 12:26
383,375,"28219 Beverly Place Apt. 464
Lake Brandon, MO 34719",40.777181,-73.982994,21/08/2023 00:44,Pending,17,20,27,7.40877981,0.246959327,,
384,136,"073 Bryant Hill Suite 312
New Matthew, AS 39242",40.703449,-73.998308,02/09/2023 00:45,Pending,13,14,73,1.225079118,0.040835971,,
385,233,"1774 Gilbert Place Apt. 277
Wilsonmouth, KY 79403",40.754161,-73.998896,12/09/2023 14:45,Pending,35,12,88,4.632123924,0.154404131,,
386,327,"30404 Victoria Cliff
Garciaburgh, KS 62841",40.727143,-74.00192,12/09/2023 15:54,Delivered,44,2,79,1.629645343,0.054321511,58:04.6,12/09/2023 15:58
387,358,"985 Martinez Locks Suite 747
Edwardsville, MH 39886",40.730399,-73.991223,30/08/2023 02:19,Delivered,10,4,10,2.319087019,0.077302901,24:01.3,30/08/2023 02:24
388,124,"Unit 2706 Box 4914
DPO AA 80234",40.785791,-73.995868,16/08/2023 19:55,Pending,2,7,79,8.150622787,0.271687426,,
389,465,"02956 Jennifer Causeway
Lake Andrew, KY 47894",40.794274,-73.998614,20/08/2023 12:59,Pending,47,4,88,9.069092344,0.302303078,,
390,294,"94985 Jackson Gardens Suite 526
West Joshua, NV 44253",40.698833,-73.993606,18/08/2023 07:18,Pending,19,7,75,1.871541649,0.062384722,,
391,428,"83741 Mark Manors
Port Eric, IN 04344",40.742777,-73.985438,20/08/2023 12:42,Pending,16,18,20,3.754873747,0.125162458,,
392,255,"2081 Garner Burgs Apt. 649
Matthewview, IN 47167",40.726692,-73.983761,14/09/2023 12:39,Delivered,37,4,10,2.431144724,0.081038157,44:24.7,14/09/2023 12:44
393,234,"80239 Laura Tunnel
Griffinton, SD 03339",40.783823,-73.989689,11/09/2023 07:06,Pending,11,12,6,8.00643166,0.266881055,,
394,169,"14768 Victoria Mountains Apt. 080
New Christinaberg, NE 46258",40.748574,-73.994797,02/09/2023 12:02,Delivered,50,4,98,4.083828813,0.136127627,10:33.1,02/09/2023 12:10
395,399,"6716 Miller Key
Howeshire, MA 29918",40.736841,-73.991291,24/08/2023 07:01,Delivered,5,6,96,2.94476602,0.098158867,07:11.4,24/08/2023 07:07
396,412,"25437 Mark Junction
Bakerland, ID 62058",40.717887,-73.995615,03/09/2023 19:38,Pending,42,14,18,1.043603434,0.034786781,,
397,363,"32130 Darrell Plaza Apt. 340
Elizabethborough, AS 38263",40.718969,-73.990628,17/08/2023 22:57,Delivered,43,4,28,1.468451917,0.048948397,00:35.2,17/08/2023 23:00
398,445,"6846 Andrea Green
Lindseyview, AS 53954",40.726251,-73.989894,25/08/2023 20:51,Pending,43,8,51,2.020638757,0.067354625,,
399,45,"24742 Dustin Bypass Suite 661
New James, IL 84113",40.738028,-73.993821,04/09/2023 14:41,Pending,45,18,6,2.984506063,0.099483535,,
400,84,"95797 Michael Mills Apt. 913
West Barryville, UT 11991",40.709319,-73.987864,30/08/2023 23:17,Pending,30,11,92,1.580520394,0.052684013,,
401,161,"5248 Rivera Knolls Apt. 680
Lake Christina, MP 64033",40.732581,-73.990113,30/08/2023 05:36,Pending,14,19,10,2.574274913,0.085809164,,
402,55,"92998 Franklin Parkway
Port Patrickview, MT 91881",40.756829,-74.002342,08/09/2023 07:10,Delivered,48,17,50,4.89912119,0.16330404,20:17.9,08/09/2023 07:20
403,63,"22509 Haas Neck
New Tonyaville, SC 97357",40.739215,-73.99169,08/09/2023 05:51,Pending,23,6,10,3.172710006,0.105757,,
404,431,"464 White Roads
Weberland, AS 38201",40.775034,-73.998836,15/08/2023 21:02,Pending,23,12,46,6.937457979,0.231248599,,
405,290,"93571 Garcia Landing
Lopezport, TX 54397",40.705925,-74.001206,17/08/2023 20:18,Delivered,13,10,13,0.864280761,0.028809359,20:30.7,17/08/2023 20:20
406,257,"750 Amanda Mountain
Lake Amy, AL 56054",40.784617,-73.985522,02/09/2023 01:23,Pending,2,11,71,8.160573482,0.272019116,,
407,123,"9094 Douglas Junction Apt. 580
New Michaelfurt, UT 99438",40.794194,-73.995963,06/09/2023 10:12,Delivered,44,10,83,9.078388999,0.302612967,30:24.4,06/09/2023 10:30
408,116,"USNS Pierce
FPO AP 64111",40.77949,-73.997047,13/09/2023 14:41,Delivered,11,8,41,7.444359552,0.248145318,56:23.3,13/09/2023 14:56
409,41,"7648 Sanchez Centers Suite 558
Port Kevinport, RI 50268",40.727518,-73.985943,29/08/2023 19:38,Delivered,35,17,4,2.354363368,0.078478779,43:09.5,29/08/2023 19:43
410,321,"2673 Nancy Neck
Jimmyfurt, ND 76450",40.70439,-73.991185,09/09/2023 02:40,Pending,21,12,77,1.56190385,0.052063462,,
411,121,"7552 Mary Canyon Apt. 466
Josestad, PA 12527",40.733437,-73.98691,09/09/2023 03:40,Pending,22,13,13,2.802355006,0.093411834,,
412,496,"44330 Tammie Springs
Sanderston, CO 64331",40.724632,-73.982662,21/08/2023 09:16,Delivered,30,2,38,2.369530461,0.078984349,20:49.3,21/08/2023 09:20
413,1,"Unit 3715 Box 6602
DPO AA 24951",40.701273,-73.997442,16/08/2023 22:43,Delivered,19,17,14,1.470226292,0.049007543,46:02.4,16/08/2023 22:46
414,393,"05262 Christina Points Suite 416
East Norma, NY 14385",40.782623,-74.002264,30/08/2023 02:48,Pending,1,13,58,7.760193905,0.25867313,,
415,302,"36422 Jones Squares
Danafurt, CA 24557",40.736035,-74.000021,24/08/2023 08:04,Delivered,43,9,81,2.629194481,0.087639816,09:46.5,24/08/2023 08:09
416,246,"571 Hartman Summit
East Sara, MP 65031",40.794843,-73.984001,13/09/2023 14:45,Delivered,39,5,65,9.298281941,0.309942731,03:51.8,13/09/2023 15:03
417,388,"311 Randolph Heights Apt. 677
East Donald, SC 51503",40.771179,-73.993671,11/09/2023 20:19,Pending,34,19,41,6.566026277,0.218867543,,
418,138,"37617 Arellano Isle
Nicolasmouth, VA 06389",40.751229,-74.001336,01/09/2023 03:44,Delivered,42,4,79,4.285640533,0.142854684,52:39.3,01/09/2023 03:52
419,128,"26185 Andrew Landing
Torresshire, TX 26327",40.78119,-73.982962,20/08/2023 14:24,Pending,25,4,47,7.839919594,0.261330653,,
420,33,"64790 Griffin Walk
Jesseport, ND 07998",40.75752,-73.992224,30/08/2023 03:49,Pending,37,19,56,5.100618018,0.170020601,,
421,363,"Unit 4401 Box 5877
DPO AA 76107",40.728761,-73.997228,14/09/2023 05:48,Pending,30,6,47,1.921158606,0.06403862,,
422,355,"61122 Danny Junction Suite 563
East Kimberlystad, CO 11997",40.780399,-73.99555,21/08/2023 05:45,Pending,15,11,31,7.558505912,0.251950197,,
423,348,"637 Sheila Roads
Stephanieland, WI 72290",40.744029,-73.982658,11/09/2023 18:51,Pending,42,10,4,3.989370442,0.132979015,,
424,168,"149 Margaret Unions Apt. 748
Medinamouth, MA 20471",40.708991,-73.996265,04/09/2023 03:57,Delivered,45,20,75,0.925000309,0.030833344,59:00.0,04/09/2023 03:59
425,222,"3638 Jeanette Mission
New Donaldmouth, TX 18285",40.792604,-73.996243,14/09/2023 00:24,Delivered,12,6,70,8.900386951,0.296679565,42:35.0,14/09/2023 00:42
426,186,"724 Smith Locks Apt. 236
Leport, DE 30881",40.732053,-73.988308,22/08/2023 01:57,Delivered,18,12,10,2.608713746,0.086957125,02:30.0,22/08/2023 02:02
427,394,"357 Amy Prairie
Gibsonside, FL 91483",40.711302,-73.995106,22/08/2023 05:38,Pending,29,14,88,0.935455714,0.031181857,,
428,443,"0784 Calderon Canyon Suite 809
North Tonya, MD 28622",40.739346,-73.997856,26/08/2023 17:34,Pending,26,16,77,3.027123027,0.100904101,,
429,25,"18357 Deborah Shores Suite 700
Stokesfurt, HI 34633",40.712619,-73.992865,31/08/2023 07:18,Pending,44,16,60,1.11008216,0.037002739,,
430,278,"48481 Roy Vista Suite 164
New Jackchester, DE 77594",40.734487,-74.000954,07/09/2023 13:36,Pending,13,17,99,2.445751963,0.081525065,,
431,134,"592 Megan Square
Cookmouth, CA 65195",40.782598,-73.98344,04/09/2023 18:11,Pending,24,16,7,7.981742305,0.266058077,,
432,69,"123 Andrew Wall
Bethton, CT 58783",40.710779,-73.980582,08/09/2023 18:30,Delivered,11,17,99,2.159529897,0.07198433,34:33.1,08/09/2023 18:34
433,151,"831 Kathy Parkways
New Jesse, KS 63473",40.770839,-73.990588,09/09/2023 13:48,Delivered,15,6,90,6.575311106,0.219177037,01:09.0,09/09/2023 14:01
434,134,"USS Herrera
FPO AA 90176",40.715735,-73.987456,17/08/2023 06:45,Delivered,14,4,57,1.600459391,0.053348646,48:58.1,17/08/2023 06:48
435,480,"USNV King
FPO AP 03332",40.732858,-73.985836,22/08/2023 19:40,Pending,2,9,27,2.804207264,0.093473575,,
436,285,"802 Johnathan Wells
North Mackenzie, NY 96642",40.764837,-73.99321,04/09/2023 14:49,Pending,48,14,33,5.878766473,0.195958882,,
437,378,"PSC 0755, Box 6245
APO AE 14387",40.745675,-73.9984,26/08/2023 16:48,Pending,36,5,27,3.706751478,0.123558383,,
438,16,"155 Sandra Parkway Suite 926
Leemouth, PA 28397",40.737503,-73.993507,18/08/2023 07:10,Delivered,7,3,18,2.939271251,0.097975708,15:56.7,18/08/2023 07:15
439,243,"30873 Ibarra Plains
Mccanntown, GA 73322",40.792815,-73.995456,19/08/2023 16:57,Delivered,5,5,80,8.930099856,0.297669995,15:45.6,19/08/2023 17:15
440,128,"39911 Fisher Pines Suite 845
Ashleyside, WY 96146",40.79594,-73.980813,27/08/2023 01:13,Delivered,11,17,3,9.47445866,0.315815289,32:00.9,27/08/2023 01:32
441,303,"456 Michele Drives
Ericaborough, IN 63900",40.774028,-73.979683,17/08/2023 14:20,Pending,40,2,37,7.153402492,0.23844675,,
442,346,"6733 Ryan Expressway
Priscillaport, ID 98864",40.709098,-73.988722,11/09/2023 03:13,Pending,36,16,53,1.516793268,0.050559776,,
443,491,"18097 Valdez Mission
North Amberbury, GA 27378",40.782412,-73.991102,11/09/2023 11:38,Pending,4,4,99,7.832071413,0.261069047,,
444,117,"992 Mcdonald Brook
Port Jessica, NV 16543",40.778775,-73.996066,25/08/2023 18:15,Pending,42,6,89,7.374340987,0.245811366,,
445,84,"219 Jade Via Apt. 276
Port Gregorymouth, PW 67624",40.705724,-73.998769,01/09/2023 01:30,Pending,24,17,95,0.995401946,0.033180065,,
446,159,"Unit 9752 Box 2153
DPO AP 19940",40.714295,-73.979744,27/08/2023 07:26,Delivered,5,17,28,2.224792415,0.074159747,31:09.0,27/08/2023 07:31
447,205,"88180 Melissa Trail Suite 498
North Vanessa, MD 20326",40.711957,-73.999635,23/08/2023 03:36,Delivered,47,11,44,0.545927778,0.018197593,37:44.5,23/08/2023 03:37
448,263,"9347 Martinez Burgs Apt. 259
South Kimberly, MP 71435",40.779218,-73.983607,03/09/2023 08:42,Pending,33,20,72,7.614268701,0.253808957,,
449,415,"8458 Marvin Viaduct
New Garyborough, WV 27098",40.737424,-73.984978,19/08/2023 01:54,Delivered,13,20,73,3.260600204,0.108686673,01:09.3,19/08/2023 02:01
450,260,"87349 Lopez Groves Suite 232
Andretown, VI 66933",40.722333,-73.993075,05/09/2023 14:39,Pending,39,7,7,1.520959073,0.050698636,,
451,405,"PSC 5596, Box 4982
APO AP 12014",40.78174,-73.984973,17/08/2023 01:00,Pending,47,19,81,7.858987923,0.261966264,,
452,314,"USCGC Golden
FPO AP 25845",40.766205,-73.996677,15/08/2023 20:56,Delivered,30,16,90,5.982617872,0.199420596,08:13.9,15/08/2023 21:08
453,494,"USNS Hamilton
FPO AE 03997",40.733381,-73.980688,05/09/2023 15:44,Pending,50,14,13,3.129971884,0.104332396,,
454,199,"30081 Sarah Gardens
Maxwellton, GU 86197",40.773721,-73.99199,11/09/2023 16:00,Pending,36,14,76,6.867917861,0.228930595,,
455,18,"192 Diana Glen Suite 284
Hernandezview, MO 04792",40.730406,-73.995951,08/09/2023 07:52,Pending,39,7,49,2.13150981,0.071050327,,
456,37,"990 Hunt Key Suite 381
Marioside, MH 51034",40.789224,-73.989076,21/08/2023 08:37,Delivered,50,20,9,8.606323355,0.286877445,54:57.8,21/08/2023 08:54
457,452,"1116 Jones Common
North Jamesstad, WV 76994",40.762574,-73.988088,01/09/2023 00:50,Pending,14,19,18,5.730678489,0.191022616,,
458,260,"078 Moore Neck Suite 083
Stricklandstad, DC 96838",40.790601,-73.984672,25/08/2023 22:18,Delivered,4,13,76,8.825481069,0.294182702,36:08.1,25/08/2023 22:36
459,306,"727 Ramirez Unions Apt. 666
Williamborough, CT 28961",40.715274,-73.987027,24/08/2023 16:22,Pending,28,7,63,1.626546078,0.054218203,,
460,484,"1130 Fuller Neck
Anthonyview, GU 57306",40.702119,-73.990336,09/09/2023 03:34,Delivered,36,2,90,1.777368474,0.059245616,38:24.3,09/09/2023 03:38
461,459,"878 Nicholson Streets Apt. 081
Jeffreystad, MD 36224",40.730088,-73.980209,25/08/2023 08:13,Pending,11,10,14,2.9041135,0.096803783,,
462,180,"USS Leonard
FPO AE 45461",40.740736,-73.999918,24/08/2023 16:37,Pending,41,6,47,3.144517707,0.104817257,,
463,212,"220 Anthony Ford Apt. 723
Katherinechester, AK 65959",40.728944,-73.985384,05/09/2023 19:13,Delivered,9,16,38,2.499595618,0.083319854,18:40.0,05/09/2023 19:18
464,452,"31644 Jonathan Place Suite 728
North Brandy, UT 92813",40.715626,-73.992249,18/08/2023 07:18,Delivered,37,8,66,1.203559735,0.040118658,20:41.4,18/08/2023 07:20
465,436,"927 Terry Views
South Jennifer, OK 56286",40.791041,-73.994881,19/08/2023 22:39,Delivered,28,9,74,8.739186465,0.291306216,57:20.7,19/08/2023 22:57
466,182,"26566 Mayer Mall Suite 577
Faulknerbury, SC 55309",40.751998,-73.999605,18/08/2023 11:56,Pending,6,10,29,4.386282019,0.146209401,,
467,247,"86442 Laura Land Suite 135
East Jeffrey, MA 62812",40.764001,-73.990141,10/09/2023 03:19,Pending,19,4,47,5.84147989,0.194715996,,
468,362,"USNV Smith
FPO AP 39999",40.793828,-73.986823,13/09/2023 12:10,Pending,48,10,20,9.14266236,0.304755412,,
469,200,"71700 Heather Forks Suite 380
New Danielletown, NV 62180",40.736677,-73.982362,09/09/2023 20:01,Pending,45,12,47,3.31943554,0.110647851,,
470,163,"759 Linda Green Suite 340
Markview, HI 75946",40.745179,-73.998923,31/08/2023 04:23,Pending,29,12,33,3.645009698,0.121500323,,
471,212,"6570 Hernandez Ramp Apt. 939
New Jose, DC 39187",40.781534,-73.981234,28/08/2023 21:00,Delivered,48,2,33,7.914242396,0.26380808,16:19.7,28/08/2023 21:16
472,383,"25746 Jimmy Corners
East Curtisburgh, VI 21656",40.763636,-73.99192,25/08/2023 11:35,Pending,30,12,65,5.769194827,0.192306494,,
473,358,"091 Osborn Club
Shanebury, VI 15584",40.756138,-73.996549,10/09/2023 22:15,Pending,30,4,36,4.878399322,0.162613311,,
474,125,"3118 Melissa Wells Apt. 372
North Dakota, VA 12377",40.751176,-73.994499,04/09/2023 09:51,Pending,10,12,4,4.370948576,0.145698286,,
475,108,"64156 Chad Parkway
Lake Daniel, LA 88441",40.75673,-73.995387,06/09/2023 22:48,Pending,43,5,30,4.96006353,0.165335451,,
476,317,"672 Brown Streets
East Adam, DC 46502",40.790447,-73.985064,30/08/2023 16:23,Pending,48,13,18,8.802031106,0.293401037,,
477,80,"724 Reynolds Lakes
Samanthaton, WV 17055",40.753315,-73.990074,22/08/2023 23:24,Pending,41,4,61,4.695973856,0.156532462,,
478,303,"9833 Williams Falls Suite 902
North Edwinstad, NV 56725",40.790053,-73.98395,02/09/2023 14:10,Pending,34,16,12,8.778648047,0.292621602,,
479,360,"1420 Susan Plain
South Michaelview, ND 86592",40.751038,-74.001534,18/08/2023 02:22,Delivered,44,8,42,4.263007712,0.142100257,30:34.6,18/08/2023 02:30
480,311,"49754 Robert Place
Lake Ruben, MO 87561",40.730814,-74.000305,29/08/2023 21:20,Pending,41,6,39,2.057480788,0.068582693,,
481,452,"74250 Silva Greens
Port Jaymouth, NJ 78860",40.77798,-73.9878,06/09/2023 14:01,Pending,25,19,30,7.399590663,0.246653022,,
482,308,"2635 Smith Trail Suite 977
East Robert, IA 40530",40.742583,-73.990061,26/08/2023 19:31,Pending,49,12,43,3.570965998,0.1190322,,
483,209,"0989 Burke Via
Port Jimmybury, TN 34574",40.77594,-74.001892,15/08/2023 18:51,Pending,50,16,81,7.020211076,0.234007036,,
484,201,"PSC 0437, Box 2611
APO AP 13713",40.761743,-73.981474,25/08/2023 20:34,Delivered,44,20,50,5.816505174,0.193883506,46:25.0,25/08/2023 20:46
485,424,"Unit 7005 Box 5986
DPO AP 83682",40.736308,-74.001825,09/09/2023 02:37,Delivered,14,12,12,2.634251538,0.087808385,42:24.1,09/09/2023 02:42
486,134,"9977 Delgado Village Suite 928
Pricehaven, KY 65209",40.768432,-73.998039,01/09/2023 09:23,Delivered,9,7,43,6.214358628,0.207145288,36:06.7,01/09/2023 09:36
487,133,"526 Carter Ridge Suite 028
East Allentown, CA 17981",40.726123,-73.985724,12/09/2023 21:46,Pending,50,8,38,2.263571907,0.075452397,,
488,7,"306 Amy Alley
Richardsonborough, AK 03614",40.78787,-73.98373,25/08/2023 00:00,Pending,26,13,65,8.545973977,0.284865799,,
489,447,"4539 Macdonald Park Apt. 517
Aliciaberg, MA 32738",40.743376,-73.989956,31/08/2023 08:47,Pending,8,2,51,3.655954487,0.12186515,,
490,392,"08317 Jill Unions
North Michelle, KY 23277",40.729975,-73.984015,10/09/2023 03:22,Delivered,49,12,23,2.66230408,0.088743469,27:53.5,10/09/2023 03:27
491,271,"32804 Nathaniel Trail Suite 960
Erikaview, MS 48049",40.796274,-73.981408,24/08/2023 17:02,Pending,8,5,81,9.49949436,0.316649812,,
492,199,"218 Christina Greens
Kellyberg, IA 29172",40.794705,-73.993251,06/09/2023 17:29,Delivered,17,3,57,9.15897828,0.305299276,47:22.1,06/09/2023 17:47
493,252,"78596 David Cove Apt. 903
Richardschester, PW 06751",40.74682,-74.002194,31/08/2023 16:28,Pending,16,12,11,3.791533576,0.126384453,,
494,247,"808 Craig Garden
South Lisa, ME 74464",40.752827,-73.995353,11/09/2023 06:10,Pending,12,4,45,4.535027625,0.151167587,,
495,219,"279 Holland Drives
North Crystalberg, OK 08296",40.757418,-73.983013,31/08/2023 05:04,Pending,3,14,29,5.321666965,0.177388899,,
496,250,"PSC 6555, Box 5169
APO AE 65782",40.794347,-73.995906,23/08/2023 02:01,Delivered,2,5,37,9.095755311,0.303191844,19:15.5,23/08/2023 02:19
497,338,"701 Stevens Burg Apt. 699
North Elizabeth, TX 77597",40.736901,-73.99652,19/08/2023 14:22,Pending,35,19,64,2.793649387,0.093121646,,
498,458,"5050 Hancock Hills Apt. 951
New Maria, PA 17016",40.74544,-73.980731,10/09/2023 09:42,Pending,18,19,7,4.206523939,0.140217465,,
499,179,"Unit 0680 Box 9919
DPO AA 23870",40.715445,-73.982463,06/09/2023 16:35,Delivered,12,20,90,2.010393857,0.067013129,39:25.2,06/09/2023 16:39
500,39,"Unit 2904 Box 5488
DPO AP 28315",40.748042,-73.985068,10/09/2023 11:51,Pending,19,1,42,4.294518165,0.143150606,,
501,151,"PSC 0962, Box 5306
APO AA 85003",40.797532,-73.992808,25/08/2023 05:58,Delivered,19,6,15,9.475134798,0.315837827,17:01.0,25/08/2023 06:17
502,11,"4946 Ashley Streets Suite 538
Hoffmanstad, PR 98560",40.734466,-74.000184,18/08/2023 13:10,Delivered,4,9,91,2.455641376,0.081854713,15:02.7,18/08/2023 13:15
503,83,"7795 Elliott Springs Suite 076
Ronaldview, NM 86996",40.760655,-73.993986,16/08/2023 09:52,Delivered,36,16,47,5.410268359,0.180342279,03:37.2,16/08/2023 10:03
504,174,"474 Webb Street
Port Anthonytown, DC 38313",40.711829,-73.985639,03/09/2023 04:24,Pending,3,6,25,1.723878915,0.057462631,,
505,184,"324 Pruitt Shores Apt. 639
Hallview, UT 26560",40.704539,-73.984883,31/08/2023 19:00,Pending,28,19,67,2.006475883,0.066882529,,
